Letter,Disease Name,URL,Symptoms
C,Conjoined twins,https://www.mayoclinic.org/diseases-conditions/conjoined-twins/symptoms-causes/syc-20353910,"Chest. Thoracopagus (thor-uh-KOP-uh-gus) twins are joined face to face at the chest. They often have a shared heart and may also share one liver and upper intestine. This is one of the most common sites of conjoined twins. Abdomen. Omphalopagus (om-fuh-LOP-uh-gus) twins are joined near the bellybutton. Many omphalopagus twins share the liver and some part of the upper digestive (gastrointestinal or GI) tract. Some twins share the lower part of the small intestine (ileum) and the longest part of the large intestine (colon). They generally do not share a heart. Base of spine. Pygopagus (pie-GOP-uh-gus) twins are commonly joined back to back at the base of the spine and the buttocks. Some pygopagus twins share the lower gastrointestinal (GI) tract. A few twins share the genital and urinary organs. Length of spine. Rachipagus (ray-KIP-uh-gus), also called rachiopagus (ray-kee-OP-uh-gus), twins are joined back to back along the length of the spine. This type is very rare. Pelvis. Ischiopagus (is-kee-OP-uh-gus) twins are joined at the pelvis, either face to face or end to end. Many ischiopagus twins share the lower GI tract, as well as the liver and genital and urinary tract organs. Each twin may have two legs or, less commonly, the twins share two or three legs. Trunk. Parapagus (pa-RAP-uh-gus) twins are joined side to side at the pelvis and part or all of the belly (abdomen) and chest, but with separate heads. The twins can have two, three or four arms and two or three legs. Head. Craniopagus (kray-nee-OP-uh-gus) twins are joined at the back, top or side of the head, but not the face. Craniopagus twins share a portion of the skull. But their brains are usually separate, though they may share some brain tissue. Head and chest. Cephalopagus (sef-uh-LOP-uh-gus) twins are joined at the head and upper body. The faces are on opposite sides of a single shared head, and they share a brain. These twins rarely survive."
C,Constipation,https://www.mayoclinic.org/diseases-conditions/constipation/symptoms-causes/syc-20354253,"Fewer than three stools a week. Hard, dry or lumpy stools. Straining or pain when passing stools. A feeling that not all stool has passed. A feeling that the rectum is blocked. The need to use a finger to pass stool."
C,Constipation in children,https://www.mayoclinic.org/diseases-conditions/constipation-in-children/symptoms-causes/syc-20354242,"Less than three bowel movements a week Bowel movements that are hard, dry and difficult to pass Pain while having a bowel movement Stomach pain Traces of liquid or pasty stool in your child's underwear — a sign that stool is backed up in the rectum Blood on the surface of hard stool"
C,Contact dermatitis,https://www.mayoclinic.org/diseases-conditions/contact-dermatitis/symptoms-causes/syc-20352742,"An itchy rash Leathery patches that are darker than usual (hyperpigmented), typically on brown or Black skin Dry, cracked, scaly skin, typically on white skin Bumps and blisters, sometimes with oozing and crusting Swelling, burning or tenderness"
C,COPD,https://www.mayoclinic.org/diseases-conditions/copd/symptoms-causes/syc-20353679,"Trouble catching your breath, especially during physical activities. Wheezing or whistling sounds when breathing. Ongoing cough that may bring up a lot of mucus. The mucus may be clear, white, yellow or greenish. Chest tightness or heaviness. Lack of energy or feeling very tired. Frequent lung infections. Losing weight without meaning to. This may happen as the condition worsens. Swelling in ankles, feet or legs."
C,Corns and calluses,https://www.mayoclinic.org/diseases-conditions/corns-and-calluses/symptoms-causes/syc-20355946,"A thick, rough area of skin A hardened, raised bump Tenderness or pain under the skin Flaky, dry or waxy skin"
C,Coronary artery disease,https://www.mayoclinic.org/diseases-conditions/coronary-artery-disease/symptoms-causes/syc-20350613,"Chest pain, called angina. You may feel squeezing, pressure, heaviness, tightness or pain in the chest. It may feel like somebody is standing on your chest. The chest pain usually affects the middle or left side of the chest. Activity or strong emotions can trigger angina. There are different types of angina. The type depends on the cause and whether rest or medicine makes symptoms better. In some people, especially women, the pain may be brief or sharp and felt in the neck, arm or back. Shortness of breath. You may feel like you can't catch your breath. Fatigue . If the heart can't pump enough blood to meet your body's needs, you may feel unusually tired."
C,Coronavirus disease 2019 (COVID-19),https://www.mayoclinic.org/diseases-conditions/coronavirus/symptoms-causes/syc-20479963,"Dry cough. Shortness of breath. Loss of taste or smell. Extreme tiredness, called fatigue. Digestive symptoms such as upset stomach, vomiting or loose stools, called diarrhea. Pain, such as headaches and body or muscle aches. Fever or chills. Cold-like symptoms such as congestion, runny nose or sore throat."
C,Corticobasal degeneration (corticobasal syndrome),https://www.mayoclinic.org/diseases-conditions/corticobasal-degeneration/symptoms-causes/syc-20354767,"Trouble moving on one or both sides of the body, which gets worse over time. Poor coordination. Trouble with balance. Stiffness. Postures of the hands or feet that can't be controlled. For example, the hand may form a clenched fist. Muscle jerks. Trouble swallowing. Changes in eye movements. Trouble with thinking and language skills. Speech changes, such as slow and halting speech."
C,Costochondritis,https://www.mayoclinic.org/diseases-conditions/costochondritis/symptoms-causes/syc-20371175,"Occurs on the left side of your breastbone Is sharp, aching or pressure-like Affects more than one rib Can radiate to arms and shoulders Worsens when taking a deep breath, coughing, sneezing or with any chest wall movement"
C,Cough headaches,https://www.mayoclinic.org/diseases-conditions/primary-cough-headaches/symptoms-causes/syc-20371200,"Begin suddenly with and just after coughing or other types of straining Typically last a few seconds to a few minutes — some can last up to two hours Cause sharp, stabbing, splitting or ""bursting"" pain Usually affect both sides of your head and may be worse in the back of your head May be followed by a dull, aching pain for hours"
C,Cradle cap,https://www.mayoclinic.org/diseases-conditions/cradle-cap/symptoms-causes/syc-20350396,Patchy scaling or thick crusts on the scalp. Oily or dry skin covered with flaky white or yellow scales. Skin flakes. Mild inflammation.
C,Craniopharyngioma,https://www.mayoclinic.org/diseases-conditions/craniopharyngioma/symptoms-causes/syc-20581521,Headaches. Vision changes. Nausea and vomiting. Increased urination. Sleepiness. Memory troubles. Loss of balance. Trouble walking. Changes in personality or behavior. Weight gain and slowed growth in children.
C,Craniosynostosis,https://www.mayoclinic.org/diseases-conditions/craniosynostosis/symptoms-causes/syc-20354513,"A skull with a shape that's not typical. Shape depends on which of the sutures are closed. The brain keeps growing on the sides with open sutures, changing the shape of the head. Change in the balance of facial features and ears. For example, one eye may be higher than the other. A raised, hard ridge along the closed cranial suture."
C,Creutzfeldt-Jakob disease,https://www.mayoclinic.org/diseases-conditions/creutzfeldt-jakob-disease/symptoms-causes/syc-20371226,"Personality changes. Memory loss. Impaired thinking. Blurry vision or blindness. Insomnia. Problems with coordination. Trouble speaking. Trouble swallowing. Sudden, jerky movements."
C,Crohn's disease,https://www.mayoclinic.org/diseases-conditions/crohns-disease/symptoms-causes/syc-20353304,"Diarrhea. Fever. Fatigue. Belly pain and cramping. Blood in the stool. Mouth sores. Reduced appetite and weight loss. Pain or drainage near or around the anus due to inflammation from a tunnel into the skin, called a fistula."
C,Croup,https://www.mayoclinic.org/diseases-conditions/croup/symptoms-causes/syc-20350348,"Loud barking cough that's made worse by crying and coughing, as well as anxiety and distress, setting up a cycle of worsening symptoms. Fever. Hoarse voice. Noisy or labored breathing."
C,Cryoglobulinemia,https://www.mayoclinic.org/diseases-conditions/cryoglobulinemia/symptoms-causes/syc-20371244,"Skin spots. Most people with cryoglobulinemia get purple skin spots, called lesions, on their legs. On Black or brown skin, the spots might look black or brown. Some people also get open leg sores, called ulcers. Joint pain. Symptoms like those of rheumatoid arthritis are common in cryoglobulinemia. Peripheral neuropathy. Cryoglobulinemia can damage the nerves at the tips of the fingers and toes. This causes numbness and other problems."
C,CSF leak (Cerebrospinal fluid leak),https://www.mayoclinic.org/diseases-conditions/csf-leak/symptoms-causes/syc-20522246,"Cause pain in the back of the head. Improve when lying down. Worsen when standing up. May start or worsen when coughing or straining. Rarely, start suddenly. When this happens, it is called a ""thunderclap"" headache."
C,Cushing syndrome,https://www.mayoclinic.org/diseases-conditions/cushing-syndrome/symptoms-causes/syc-20351310,"Weight gain in the trunk, with thin arms and legs. Weight gain in the face. This is sometimes called moon face. A fatty lump between the shoulders. This may be referred to as a buffalo hump. Pink or purple stretch marks on the stomach, hips, thighs, breasts and underarms. Thin, frail skin that bruises easily. Slow wound healing. Acne."
C,Cutaneous B-cell lymphoma,https://www.mayoclinic.org/diseases-conditions/cutaneous-b-cell-lymphoma/symptoms-causes/syc-20577439,
C,Cutaneous T-cell lymphoma,https://www.mayoclinic.org/diseases-conditions/cutaneous-t-cell-lymphoma/symptoms-causes/syc-20351056,"Patches of raised or scaly skin that might itch. The patches happen most often on skin that doesn't get much sun. Patches of skin that look pink, red, brown or gray. The color may be harder to see on Black and brown skin. Patches of skin that look lighter in color than the skin around them. This may be easier to see on Black and brown skin. Lumps that form on the skin and may break open. Lymph nodes that get bigger. Hair loss. Thickened skin on the palms of the hands and soles of the feet. A rash over all the skin that is scaly and itchy."
